RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022
395193,258,"Vineland, NJ",Msa,NJ,97498,97765,97939,98358,98612,98874,98992,98967,99060,99250,99692,99791,100010,100389,101029,101571,102031,102419,102970,103381,103909,104079,104015,103874,104064,104921,105880,105193,105639,,104752,103633,104184,104836,105392,105861,106353,106813,107250,107713,108402,109337,110375,111566,112551,113436,114334,115149,116257,117439,118990,120753,122350,124465,127132,129755,132787,134375,136391,137904,140536,142616,144675,146392,148558,150325,152404,155350,158567,161383,163684,166128,168402,170266,171432,173558,175502,178197,180286,182806,184930,187003,188657,189851,190479,190592,190361,190683,191260,192444,192894,192754,192331,191922,191251,189529,187582,186039,185767,185418,186368,187235,187727,186881,184888,180269,174102,169821,170370,172665,172432,170481,167368,165014,161306,158219,155336,155733,157054,157098,155627,152444,149691,146935,146069,147097,147328,146792,145689,145249,145226,145339,145719,145494,145556,145392,146163,145401,144726,142571,141812,140823,140531,139864,138424,138200,138483,138946,137759,136338,136615,138274,141288,142499,142377,139700,138594,136664,139078,139337,139419,137273,136366,136857,136536,136296,136146,136214,135357,134833,134706,134852,135597,135424,135508,134590,134086,134603,135852,136396,135657,134788,134196,132769,131449,129757,130152,130689,133269,134923,134509,133115,134079,136823,139033,139653,139763,139979,139360,139404,138768,138666,138441,139082,138983,139148,138731,139277,139537,140195,140257,140577,140322,139900,139410,139846,140403,140775,140769,141240,141333,141346,141068,141187,141238,141311,141302,141226,140533,140006,139539,140195,140423,140392,139599,139103,138161,137987,137669,138987,139332,140130,139764,140836,142417,144684,146903,149413,151590,154190,156851,160453,163381,166495,169542,173468,176843,181346,186350,191679,195756,198694,201734,203995,205475,205846,207038
394917,259,"Niles, MI",Msa,MI,122312,122084,122050,122163,122368,122550,122638,122955,123723,124877,125988,127039,127759,128483,129133,129666,130062,130566,131126,131866,132316,132476,132747,132753,132933,132917,133084,133761,134009,134314,134109,134662,135143,136046,136803,137972,138545,139033,139540,140075,140722,141079,141900,142741,143651,144345,144724,145043,145586,146483,147273,147972,148769,149695,150450,150939,151402,152042,152905,153536,154383,154909,155593,155957,156608,157313,158179,158567,158865,158943,159117,159321,159628,159885,160289,160757,161541,162359,163382,164120,164847,165243,165879,166491,167190,167756,168185,168535,168905,169230,169229,169105,168611,168589,168580,168879,168905,169170,169795,170497,170315,169355,167515,165846,163404,161796,160657,159613,158784,158291,158232,158061,157665,157585,157492,156383,154061,152955,150617,152079,151988,153651,153293,153148,154153,155390,156269,156049,154973,153602,152272,151569,149529,147756,145819,145662,145660,145337,144998,144520,144301,144644,144720,145091,143357,141309,139227,138622,138155,137306,137200,138215,139323,139977,140230,140239,140555,140642,141180,141518,142175,142928,143784,144411,145034,145396,145717,145602,145948,145590,145284,145401,146846,148526,149926,152643,155280,156766,156591,156605,157637,158333,158606,158189,157628,154720,152189,150163,150946,151271,151815,151938,152617,153257,154250,154781,155082,154729,154484,154048,154415,155040,155948,156608,157360,157554,157614,157403,157663,158775,160377,161799,162883,163705,164989,165802,166777,167939,169519,171374,170885,170679,170003,171265,172080,172900,173205,173169,174045,175520,177434,178682,180112,181815,183537,184276,185149,185681,186295,186487,185948,185838,185766,186559,187601,188324,189707,190179,190921,191706,193464,195693,197884,200315,202818,205231,209929,215383,218820,221114,224442,228587,231834,233729,237277,241869,246718
394731,260,"Kahului, HI",Msa,HI,261795,260266,260498,260440,262374,264810,267509,269934,271850,274957,278334,282500,286393,289608,291399,293197,295447,298940,301870,305542,309213,313230,316239,320839,323671,327301,328589,331778,334021,336564,338864,341617,344498,348285,351880,355661,359812,364753,370360,374980,379717,384701,390592,396677,402587,410006,418382,427898,434487,440457,447822,457350,467597,477685,489310,501901,513059,522087,531813,542418,555144,566441,576861,587836,600722,614416,623917,630520,635569,644538,653146,662978,673945,686061,698008,706990,715967,724580,730629,735603,739939,744935,746375,744672,744184,745120,746341,744113,741242,739013,737993,736496,733446,728411,723151,718788,714537,710999,705180,699315,694056,689501,684231,677821,672290,667587,662173,655382,649728,646137,644216,641618,631465,619414,608279,603226,600183,596771,594180,591516,593217,595546,599462,599892,594973,589613,582381,580704,578475,576633,575176,574206,578935,583470,587695,587679,579554,571451,562514,561461,559575,557954,556762,555836,556743,556378,557868,557754,557050,554864,552859,552627,553525,555402,558076,561001,564512,567482,570062,572055,573197,574756,576876,580320,581811,583925,585112,588021,,564719,553103,,561356,566594,570330,571447,569321,570400,573128,578572,578484,576951,576112,575745,578668,582125,585992,587503,589010,589802,589608,589112,589578,591195,591290,591749,595505,601597,608967,610958,611896,611569,614752,616736,617657,616539,616929,620719,629511,637479,644274,645485,648067,651249,654366,655934,657145,659837,663974,666397,672994,677992,684362,686826,691752,695810,698892,698778,698601,697496,698414,700130,707390,713375,718204,718235,719965,718984,718268,715793,718671,720783,723792,724846,727965,730334,731907,731380,731359,732706,734793,738836,745986,755105,764542,771973,779413,789047,802251,820414,840637,861983,883036,903703,932097,961040,995596
394946,261,"Ottawa, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115852,115590,115146,114372,113465,112703,111864,110982,110070,109270,108877,108503,108192,107798,107405,107140,106839,106738,106560,106346,106008,105585,105277,104934,104642,104306,103770,103304,102771,102605,102410,102239,102007,101684,101379,101105,100933,100772,100586,100466,100360,100329,100214,100221,100215,100367,100452,100556,100625,100739,100798,100888,100929,101072,101179,101270,101365,101580,101853,102119,102334,102626,102999,103430,103866,104293,104639,104874,105058,105302,,,,,103096,103326,103305,103389,103076,102794,102320,102262,102510,102969,103073,103173,103673,104443,105432,105810,106309,106410,106895,107351,107854,107985,107924,107816,107885,108303,108674,109173,109334,109626,109665,109749,109824,109956,109866,109693,110003,110456,111240,111707,112189,112652,113094,113439,113613,113836,114161,114442,114654,115091,115529,116031,116415,,113945,112460,113024,113896,114386,114645,116262,116686,117194,116074,116564,117242,118028,119074,120724,122181,123726,124401,125445,126738,128254,129927,131527,133358,135039,137058,138686,140318,141675,143358,144704
395125,262,"State College, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218013,218173,218766,219703,220937,221848,223123,224075,225295,225696,226099,226155,226620,228108,228987,229698,229799,230514,231820,231901,231011,231076,230915,233104,234033,235404,235707,235778,236969,237591,238324,238536,239100,239157,239661,239957,240678,240806,241069,241167,241286,241254,243381,245681,248140,247556,246300,244601,243960,244367,245379,246275,246883,247326,248201,249271,250447,251430,252253,252763,252991,252405,251513,250537,249745,249225,248689,248246,248386,248874,243684,237824,231729,231368,236796,242213,247780,247449,247232,247552,248348,249230,249850,250189,250909,251087,251661,251486,251882,245457,236143,226856,224136,224768,218498,212122,205414,205411,205068,204875,204689,204972,205089,205449,204247,204278,204974,207205,208424,208927,209402,209810,209999,210412,210529,210936,211493,212141,213315,214304,215400,215770,216139,216688,217720,218512,219632,220527,221612,221750,221560,221422,221687,222119,222413,222575,222961,223646,224713,225788,226873,228083,228991,228824,228428,228072,228144,228516,228815,229862,230816,231664,232189,232566,234207,236502,238955,240237,241387,242340,243648,245164,246818,248544,249462,249447,249236,249431,250227,251270,251709,252258,252434,252685,253443,254106,255178,255744,256275,256839,257397,258239,259071,260640,262364,264539,266611,268740,270427,271049,271621,272678,274962,277950,280324,282968,285232,288141,291309,294303,297754
394359,263,"Bangor, ME",Msa,ME,90177,90457,90781,91354,91881,92336,92753,93199,93742,94384,95104,95839,96718,97304,97825,98269,99221,100116,100941,101298,101756,102083,102752,103248,103928,104710,105642,106638,107478,108251,109028,109560,110253,110900,111778,112521,113331,113962,114543,114990,115766,116718,117678,118783,119950,121388,122289,123302,124192,125474,126680,127942,129823,131733,133753,134607,135454,136130,137577,138980,141820,143068,144284,144129,145197,146194,147076,147894,148909,149914,150900,151605,152133,152249,152367,152251,152553,152523,152592,152850,153473,154323,154808,155214,155430,155423,155218,154969,154670,154243,153641,153829,154336,155107,155221,155349,155372,155607,155719,155436,154675,153688,152859,152190,151609,151198,150754,150461,150249,150337,150235,149933,149180,148418,147536,146844,146202,145684,145173,144674,144252,144130,144101,144336,144376,144125,143677,143220,142876,142311,141793,141268,140999,140778,140746,140714,140583,140340,140109,139885,139703,139462,139257,138961,138582,138316,138273,138394,138329,138233,138222,138417,138565,138656,138672,138791,138713,138619,138434,138523,138563,138654,138458,138335,138020,137832,,,,,131209,131772,133171,133484,132498,130230,128539,127450,126560,126638,127970,130570,134160,136584,136676,136181,136507,138111,138927,138857,138725,139063,139201,139340,139598,140221,140931,140949,140947,140659,140889,141135,141402,141572,141289,141549,141539,142390,142995,144363,145449,146266,146277,146367,146425,146743,147482,148315,149041,149285,149528,150545,151854,153409,153991,154508,154657,155400,155360,155819,155441,155682,155928,156495,157094,157034,157530,158688,159744,160295,160570,160965,161803,161862,162773,163509,164672,166038,168432,171809,174888,177672,181173,184764,189795,194297,199448,203592,208088,212643,216332,218870,220790,223156,225083,229103,230619
394314,264,"Alexandria, LA",Msa,LA,97254,97627,97950,98250,98392,98568,98843,99158,99319,99649,100139,100791,101617,102208,102769,103136,103437,103638,103845,104167,104405,104750,104970,105160,105181,105347,105610,105828,106080,106420,106867,107182,107474,107942,108381,108907,109185,109678,110066,110461,110616,110753,110846,111118,111367,111824,112120,112509,112764,113293,113760,114315,114794,115230,115583,115889,116315,116782,117242,117654,117892,118273,118706,119245,119588,,,,,112317,112957,113987,115088,116460,117806,118874,120200,121277,122337,123313,124356,125734,126615,127372,128089,129065,130244,131077,131690,132408,133479,134455,135469,135742,136271,136239,136526,136469,136620,136789,136906,137122,137342,137765,137647,137379,137148,137151,137425,137643,138029,138184,138248,138167,138051,137786,137464,136980,136925,136858,137167,137206,137335,137350,137310,137289,137235,137205,137222,137221,137113,136940,136689,136498,136341,136262,136299,136528,136711,136894,136972,137156,137431,137713,138184,138636,138961,139232,139435,139747,139802,139819,139867,140039,140327,140630,140848,141100,141266,141767,142264,142836,143155,143381,143613,143913,144284,143872,143058,142462,142560,143189,143701,144359,145068,145726,146455,147176,147957,147873,147676,147461,148129,148771,149530,150177,150939,151565,152246,152967,153627,154497,153721,153036,152094,152824,153559,154404,155185,155763,156280,156668,157182,156277,154731,153318,153550,154867,156289,157721,158563,159227,159580,160049,160394,160968,161667,161298,160564,159586,159622,159684,159946,160555,161235,162069,162006,160547,159003,158097,158291,157991,157503,157224,157213,157119,157028,156053,155545,155162,156088,156314,155973,155390,155458,155980,157226,157899,158555,157145,156239,155593,156365,156639,157124,157177,157732,158308,160022,162442,165003,166586,167754,169105,168791,168435,168371
394523,265,"Decatur, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99854,98464,99603,99545,101449,101944,101570,102539,102942,102612,100472,99131,100200,101088,101689,102388,102453,102074,101660,101486,101395,101318,101251,101630,101813,102199,101999,102156,101770,101653,101347,101317,101154,100840,100362,100019,99477,99109,98363,97987,97296,96938,96431,96228,95993,95820,95514,95438,95138,95050,94545,94250,93681,93257,92584,92838,93136,93919,93954,94287,94360,94717,94592,94678,94293,94615,94804,95137,95120,95158,95392,95772,95980,96376,96653,97144,97208,99343,101491,103866,104259,105030,106010,107738,109135,110547,110905,111161,111113,111262,111500,111645,111991,112202,112602,112648,112736,112911,113363,111037,108579,108495,111291,113883,114222,114412,114528,114398,114318,114596,115100,115705,116176,116397,116448,116664,117126,117531,118026,118333,118718,118838,119190,119517,119984,120356,120771,121033,121207,121316,121648,122038,122452,122825,123144,123535,123883,124064,124314,124392,124646,124642,124959,125207,125615,126150,126838,127768,128655,129420,130199,130876,131841,132548,133231,133499,133897,134452,135141,135834,136150,136355,136446,136604,136877,137587,138535,139915,141558,143686,145871,147971,149362,151170,152909,155302,157515,159913,161821,163572,164994,166508,168458,171404,174803,177863,180427,182851
394662,266,"Hanford, CA",Msa,CA,,,,,,,,,,,,,98262,98527,98939,99618,100184,100510,100727,100934,101138,101416,101846,102333,102765,103202,103665,103115,102548,102078,102664,103409,104082,104782,105455,106225,107248,108120,109075,109940,110991,112245,113698,115322,116869,118602,120448,122503,124281,126192,128094,130024,132046,134507,138174,141385,144439,147853,151694,155461,158995,162028,165086,169138,174228,179943,183334,187441,190345,194240,197544,200933,203946,206709,209349,212516,214836,217155,217890,217739,218050,218568,219077,218549,217519,217182,217403,217830,217405,215975,213617,212036,210405,209419,206993,205065,203425,201798,199202,195268,191630,187957,184311,180683,179720,178899,177877,174704,172185,169928,167848,164730,162265,160126,159546,158998,158396,157089,155619,157439,160024,163923,164292,164973,165982,166069,164477,161483,159702,158587,156000,152418,149393,147391,146910,144775,140937,136157,134686,136713,138424,138773,137438,136431,136087,134883,135775,137089,141408,144887,145493,143960,141990,141641,142029,144669,145824,147730,147053,147591,147495,149153,152339,157073,161231,165080,167994,169408,169167,168525,168312,170120,172881,176574,178905,178825,178537,178274,180031,177828,177693,178111,182090,184520,185138,185670,185425,185890,185857,186594,187850,189162,190671,191716,193700,195070,195632,196362,196931,197866,198424,200256,202777,205783,206921,207246,207185,209207,211543,213387,213488,213054,212714,213819,215625,217163,216815,216205,216311,217163,218637,220339,222155,223551,224516,225475,227119,228804,231055,231640,231422,231384,232033,232622,231943,231168,230831,231548,232915,235508,237707,240130,242039,244686,245774,246446,247853,251580,255482,258826,261089,263918,267880,271532,274283,276073,278529,282970,288405,293490,298613,302209,306272,310370,314907,319855,324976
394707,267,"Iowa City, IA",Msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183975,184074,183983,183662,183323,183000,183073,182883,182652,182308,182214,182241,182384,182618,182815,182698,182707,182823,183109,183204,183262,183422,183398,183446,183205,183002,182601,182058,181515,180999,180820,180949,181239,181654,181933,182270,182623,182650,182647,182486,182629,182692,182820,183072,183417,183932,184517,184987,185410,185680,185825,185825,185945,186377,186868,187337,187781,188228,188622,189046,189423,189921,190870,191893,192830,193427,194131,194642,194981,195246,195726,196326,197029,197633,198377,199037,199858,200464,200798,200960,201165,201077,200986,200717,201032,201530,202224,202811,203342,203968,204793,205436,206015,206260,206792,207308,208110,209043,209741,210485,211086,212089,213197,214310,215259,216181,216733,217461,218061,218970,219549,220295,221076,221957,222593,223242,223886,224391,224806,225231,225919,226292,226502,226591,226717,226843,226954,227344,227614,228190,228845,229810,230232,230519,229800,229308,228974,229300,229782,230077,230699,231307,231673,232188,232668,233331,233920,234609,235914,238165,240702,242856,244315,246937,250683,254765,257911,259713,261381
395036,268,"Rocky Mount, NC",Msa,NC,86546,86911,87368,87764,88263,88512,89055,89500,89925,90424,90834,91451,92107,92637,92918,93185,93480,93841,93897,94041,94190,94539,94699,94830,94830,94834,94829,94961,95328,95642,96058,96136,96357,96370,96531,96424,96450,96584,96785,96958,96990,97045,97030,97082,97237,97411,97443,97457,97654,97891,98184,98437,98705,99106,99394,99971,100112,100442,100602,101146,101360,101031,100685,100735,101502,102150,102699,103162,103918,104554,105087,105396,105846,106441,107118,107673,108147,108597,108937,109374,109726,110189,110527,110822,111259,111579,111956,112158,112345,112412,112395,112438,112657,112919,113221,113386,113496,113633,113696,113695,113508,113318,113182,113068,112966,112768,112458,111969,111553,111172,110881,110375,109784,109154,108555,107907,107308,106773,106389,105952,105426,105006,104638,104412,104033,103680,103347,103021,102757,102465,102163,101024,99751,98585,98190,97812,97460,97130,96981,97519,98174,98621,98436,98115,97975,97853,97783,97748,97627,97501,97432,97266,97192,97090,97215,97324,97483,97626,97759,97853,97869,97857,97842,97804,97715,97670,97713,97942,98234,98570,98811,99037,99257,99520,99744,99880,99978,100081,100306,100620,100357,100096,99766,99966,100078,100159,100242,100204,100171,100171,100292,100480,100821,101223,101626,101834,102082,102208,102363,102383,102462,102597,102710,102953,103301,103795,104185,104523,104815,105049,105234,105157,105145,105126,105413,105860,106401,106786,107065,107322,107630,107935,108116,108416,108779,109313,109624,109992,110423,111195,111804,112297,112726,113077,113398,113630,113902,114059,114701,115382,116258,116798,117501,118246,118459,118563,118542,118769,119045,120555,122743,124952,127281,129738,132320,133793,137743,140833,144061,145012,147432,149856,151774,154107,156921,159977,162857
394873,269,"Monroe, MI",Msa,MI,152087,152366,152659,153321,154297,155314,156539,157662,158788,159715,160596,161549,162487,163081,163451,163387,163526,163403,163616,163847,164387,165055,165558,166165,166697,167491,168224,168833,169385,169807,170206,170686,171366,172172,172665,173154,173465,173913,174171,174637,175549,176648,177186,177136,177052,177488,177821,177989,178385,178850,179379,179420,179808,180110,180700,181502,182627,183771,184636,185262,185899,185904,186494,186904,187674,187972,188155,188439,188702,189141,189601,190183,190774,191276,191511,191552,191247,191066,190713,190331,189385,188404,187424,186685,184747,183480,181133,180234,178064,177220,175385,173711,171740,170118,168381,165750,163100,160482,160369,160470,161040,159702,156220,152508,148268,145273,142337,139059,136365,132919,130139,128342,126979,125150,122535,120758,120497,120696,121750,123190,126129,128812,130290,132003,133856,136254,136995,136693,136024,138721,141755,142903,139771,135807,131540,126768,122908,122169,124245,125941,125241,122357,120422,121070,122742,123816,125211,126785,128235,127432,125244,123821,123566,124093,123516,122899,121817,121804,121695,122521,123112,124224,126004,127045,128321,129411,130955,131954,131141,129788,129519,131079,134892,138156,140842,143149,145759,148806,150190,150783,150961,150916,149818,148881,147680,147800,148361,149613,150906,151397,152276,152454,153401,153760,155775,156216,157309,156497,156544,156345,156889,157736,158525,159768,161269,162245,161744,161192,160680,160621,160559,160837,161865,162324,162497,162819,164363,166313,168069,168228,169050,170568,172011,172452,171696,171192,171074,171917,173508,176155,178454,180604,180807,179874,178449,178240,178752,178569,178619,178318,179559,179755,180644,181533,183129,185188,186802,188203,189046,191175,193067,194837,196420,200333,204057,206589,207825,209771,212242,214317,216652,218298,219537,220422,221516,222662,223911
395223,270,"Wichita Falls, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95566,95543,95495,95424,95323,95120,94879,94476,94027,93564,93338,93237,93207,93091,93106,93072,93123,93067,93071,92975,92892,92757,92625,92457,92239,92014,91797,91631,91587,91574,91569,91581,92058,92106,91660,,90141,89920,89881,89795,89963,89973,90010,90077,89977,90276,90574,91166,91286,91194,91215,91485,91697,91957,91882,91801,91652,91603,91895,92252,92824,93402,93839,94091,94256,94512,94847,94980,94996,95025,95275,95578,95863,96125,96222,96199,96033,96056,96220,96538,96685,96861,96909,97058,97169,97459,97727,97975,98142,98458,98829,99044,99175,99313,99515,99822,100175,100602,100914,101186,101328,101450,101620,101901,102249,102581,103019,103406,103766,104184,104521,104947,105290,105681,105842,105926,105942,106100,106297,106631,106966,107266,107575,107911,108325,108573,108807,109000,109326,,,,,106277,106727,107156,105635,104653,104099,105784,107495,109511,111230,112554,114569,116498,118586,119798,121536,123947,126705,129345,131389,133436,135655,138546,141307,143819,145871
394428,271,"Burlington, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157651,158002,158923,160234,161730,162795,164042,164938,165751,166849,167943,168790,168627,168399,168300,169203,169496,169757,169938,171403,173126,174989,176885,179219,182364,185087,188080,190099,194198,197087,202850,208017,214317,217972,222689,228601,234494,240706,246197
394814,272,"Madera, CA",Msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120212,120795,121779,123940,126632,129278,131651,134038,136956,140268,142771,144664,146231,148853,151454,154122,156785,160111,163516,166602,169392,172541,175727,179878,183738,188102,191762,195968,200209,204920,209849,214792,219546,223498,227310,230751,234063,237753,241346,245025,247761,250638,252895,255418,256200,256249,255118,253672,252547,251761,249941,248122,245036,242898,239665,236376,233159,229957,226629,222752,217007,210967,204540,199781,195709,192245,188627,184729,179995,176047,172394,170133,168094,166203,164449,162768,161351,160340,159511,158816,158049,157432,156992,156709,156763,156859,156853,156433,155783,155132,154446,155446,156357,157311,156599,155959,155564,155257,154651,153768,152841,152116,151569,150963,150634,150305,150314,150348,150505,150749,151089,151435,151875,152385,153143,154351,155804,157411,158956,160549,162521,164739,167412,170092,172761,175383,177792,180268,182948,185748,188485,190841,193508,196064,,206161,211496,,211887,209564,209080,208849,211473,214183,215387,214154,213278,212989,213957,215365,217482,217938,217988,216652,216427,216610,219407,223011,226246,227085,226525,225713,227067,229143,231532,232380,235062,237201,238993,239868,240932,242651,245403,249305,250526,251091,251021,254534,257672,260442,262170,264692,266756,268525,269385,271235,272329,273098,273530,274756,275988,276380,276961,277189,276954,276637,277536,279087,279817,280519,281874,283437,285361,287747,290789,292900,293662,294237,294669,296540,299013,302273,305809,309421,312116,313209,314238,316687,321742,327620,333400,340114,348912,358507,366974,373161,380088,387215,394563,400907,405825
394723,273,"Jefferson City, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134840,134560,134268,133372,132385,131398,130900,130347,129693,129008,128831,128865,128510,128048,127729,127704,127948,127930,128211,128424,129312,130152,130948,131392,132111,132349,132555,132287,131673,130927,129997,129566,128554,127455,126449,125546,124926,124419,124000,124251,124324,124856,124696,124676,124485,124799,125147,125487,125868,126289,126707,126922,126998,127442,127745,128652,129663,130328,131141,131325,131225,130367,129976,129871,129706,129010,128688,128469,129200,129688,129800,129263,128804,128657,128639,128277,127978,127930,128878,129680,130025,130125,130058,130587,131194,132390,133530,134775,135939,136720,137036,137286,138099,138016,138325,138229,139278,139975,140491,140756,141130,141746,142411,142853,142787,142540,142209,142455,142956,143484,143956,144298,144657,145115,145797,146675,147462,148059,148583,149609,150943,152547,153772,154786,155496,156025,156587,156894,157385,157980,158985,159828,160581,160849,161003,160848,160748,160613,160640,161173,161714,162355,162444,163043,163572,164251,164844,165586,167209,169028,170668,171899,173030,175459,178052,180458,182143,183715,185774,188671,191906,194792,196521,198016,200263,203280,206824,209293
